Year,Age Group,Sex,"Death Rate Per 100,000"
1990,25-29 years,Female,80.40
1990,25-29 years,Both,127.80
1990,30-34 years,Male,254.40
1990,30-34 years,Female,111.90
1990,30-34 years,Both,184.30
1990,35-39 years,Male,358.70
1990,35-39 years,Female,159.10
1990,35-39 years,Both,259.70
1990,40-44 years,Male,527.90
1990,40-44 years,Female,237.70
1990,40-44 years,Both,383.00
1990,45-49 years,Male,828.80
1990,45-49 years,Female,356.90
1990,45-49 years,Both,589.20
1990,50-54 years,Male,1230.70
1990,50-54 years,Female,536.40
1990,50-54 years,Both,873.40
1990,55-59 years,Male,1760.00
1990,55-59 years,Female,814.90
1990,55-59 years,Both,1271.30
1990,60-64 years,Male,2526.60
1990,60-64 years,Female,1302.60
1990,60-64 years,Both,1878.50
1990,65-69 years,Male,3688.80
1990,65-69 years,Female,2232.60
1990,65-69 years,Both,2870.80
1990,70-74 years,Male,5527.30
1990,70-74 years,Female,3829.50
1990,70-74 years,Both,4514.00
1990,75-79 years,Male,8743.30
1990,75-79 years,Female,6803.40
1990,75-79 years,Both,7579.90
1990,80+ years,Male,16352.20
1990,80+ years,Female,14718.00
1990,80+ years,Both,15370.90
1990,All ages,Male,1155.90
1990,All ages,Female,963.30
1990,All ages,Both,1058.40
2000,0-6 days,Male,31516.40
2000,0-6 days,Female,20766.10
2000,0-6 days,Both,26293.90
2000,7-27 days,Male,5293.00
2000,7-27 days,Female,4307.30
2000,7-27 days,Both,4814.70
2000,28-364 days,Male,1294.50
2000,28-364 days,Female,1125.70
2000,28-364 days,Both,1212.50
2000,1-4 years,Male,103.10
2000,1-4 years,Female,83.60
2000,1-4 years,Both,93.60
2000,5-9 years,Male,66.30
2000,5-9 years,Female,42.60
2000,5-9 years,Both,54.70
2000,10-14 years,Male,63.60
2000,10-14 years,Female,42.40
2000,10-14 years,Both,53.20
2000,15-19 years,Male,77.70
2000,15-19 years,Female,39.90
2000,15-19 years,Both,59.20
2000,20-24 years,Male,106.70
2000,20-24 years,Female,43.00
2000,20-24 years,Both,75.60
2000,25-29 years,Male,141.20
2000,25-29 years,Female,53.50
2000,25-29 years,Both,98.10
2000,30-34 years,Male,197.90
2000,30-34 years,Female,79.10
2000,30-34 years,Both,139.30
2000,35-39 years,Male,350.10
2000,35-39 years,Female,142.40
2000,35-39 years,Both,246.90
2000,40-44 years,Male,593.50
2000,40-44 years,Female,233.60
2000,40-44 years,Both,412.40
2000,45-49 years,Male,902.70
2000,45-49 years,Female,363.60
2000,45-49 years,Both,628.60
2000,50-54 years,Male,1253.70
2000,50-54 years,Female,517.40
2000,50-54 years,Both,874.70
2000,55-59 years,Male,1865.10
2000,55-59 years,Female,811.20
2000,55-59 years,Both,1309.30
2000,60-64 years,Male,2629.90
2000,60-64 years,Female,1219.50
2000,60-64 years,Both,1863.50
2000,65-69 years,Male,3713.40
2000,65-69 years,Female,2028.70
2000,65-69 years,Both,2778.50
2000,70-74 years,Male,5437.60
2000,70-74 years,Female,3496.10
2000,70-74 years,Both,4325.70
2000,75-79 years,Male,8443.40
2000,75-79 years,Female,6460.60
2000,75-79 years,Both,7231.70
2000,80+ years,Male,17011.70
2000,80+ years,Female,14874.70
2000,80+ years,Both,15624.80
2000,All ages,Male,1262.80
2000,All ages,Female,1047.30
2000,All ages,Both,1152.60
2010,0-6 days,Male,11395.80
2010,0-6 days,Female,8333.60
2010,0-6 days,Both,9913.40
2010,7-27 days,Male,2926.60
2010,7-27 days,Female,2429.30
2010,7-27 days,Both,2685.40
2010,28-364 days,Male,702.90
2010,28-364 days,Female,600.60
2010,28-364 days,Both,653.30
2010,1-4 years,Male,54.90
2010,1-4 years,Female,43.80
2010,1-4 years,Both,49.50
2010,5-9 years,Male,26.50
2010,5-9 years,Female,19.50
2010,5-9 years,Both,23.10
2010,10-14 years,Male,30.20
2010,10-14 years,Female,20.00
2010,10-14 years,Both,25.20
2010,15-19 years,Male,74.80
2010,15-19 years,Female,36.70
2010,15-19 years,Both,56.20
2010,20-24 years,Male,93.20
2010,20-24 years,Female,28.20
2010,20-24 years,Both,61.30
2010,25-29 years,Male,100.10
2010,25-29 years,Female,34.50
2010,25-29 years,Both,67.90
2010,30-34 years,Male,143.10
2010,30-34 years,Female,53.70
2010,30-34 years,Both,99.30
2010,35-39 years,Male,253.50
2010,35-39 years,Female,94.00
2010,35-39 years,Both,174.70
2010,40-44 years,Male,399.90
2010,40-44 years,Female,151.50
2010,40-44 years,Both,276.30
2010,45-49 years,Male,795.80
2010,45-49 years,Female,297.30
2010,45-49 years,Both,544.10
2010,50-54 years,Male,1218.10
2010,50-54 years,Female,440.90
2010,50-54 years,Both,817.40
2010,55-59 years,Male,1725.70
2010,55-59 years,Female,678.10
2010,55-59 years,Both,1173.60
2010,60-64 years,Male,2325.50
2010,60-64 years,Female,993.60
2010,60-64 years,Both,1604.10
2010,65-69 years,Male,3456.00
2010,65-69 years,Female,1638.90
2010,65-69 years,Both,2432.40
2010,70-74 years,Male,4910.00
2010,70-74 years,Female,2769.70
2010,70-74 years,Both,3650.40
2010,75-79 years,Male,7549.90
2010,75-79 years,Female,5209.10
2010,75-79 years,Both,6120.90
2010,80+ years,Male,14501.60
2010,80+ years,Female,12393.70
2010,80+ years,Both,13118.10
2010,All ages,Male,1293.80
2010,All ages,Female,1099.60
2010,All ages,Both,1193.90
1970,0-6 days,Male,86312.20
1970,0-6 days,Female,62181.70
1970,0-6 days,Both,74528.30
1970,7-27 days,Male,8104.40
1970,7-27 days,Female,6041.60
1970,7-27 days,Both,7095.70
1970,28-364 days,Male,1371.40
1970,28-364 days,Female,1123.00
1970,28-364 days,Both,1249.90
1970,1-4 years,Male,214.70
1970,1-4 years,Female,175.90
1970,1-4 years,Both,195.70
1970,5-9 years,Male,108.90
1970,5-9 years,Female,67.70
1970,5-9 years,Both,88.70
1970,10-14 years,Male,81.40
1970,10-14 years,Female,45.00
1970,10-14 years,Both,63.60
1970,15-19 years,Male,167.50
1970,15-19 years,Female,58.40
1970,15-19 years,Both,114.00
1970,20-24 years,Male,275.50
1970,20-24 years,Female,79.40
1970,20-24 years,Both,180.00
1970,25-29 years,Male,384.00
1970,25-29 years,Female,100.80
1970,25-29 years,Both,242.60
1970,30-34 years,Male,507.70
1970,30-34 years,Female,135.40
1970,30-34 years,Both,319.50
1970,35-39 years,Male,648.60
1970,35-39 years,Female,188.90
1970,35-39 years,Both,414.80
1970,40-44 years,Male,833.80
1970,40-44 years,Female,260.80
1970,40-44 years,Both,527.80
1970,45-49 years,Male,1081.20
1970,45-49 years,Female,385.30
1970,45-49 years,Both,647.10
1970,50-54 years,Male,1486.60
1970,50-54 years,Female,578.70
1970,50-54 years,Both,915.10
1970,55-59 years,Male,2101.80
1970,55-59 years,Female,813.10
1970,55-59 years,Both,1261.00
1970,60-64 years,Male,3161.00
1970,60-64 years,Female,1307.60
1970,60-64 years,Both,1922.30
1970,65-69 years,Male,4708.00
1970,65-69 years,Female,2146.60
1970,65-69 years,Both,2879.60
1970,70-74 years,Male,7058.80
1970,70-74 years,Female,4014.00
1970,70-74 years,Both,4830.20
1970,75-79 years,Male,10062.80
1970,75-79 years,Female,6574.80
1970,75-79 years,Both,7518.80
1970,80+ years,Male,17778.10
1970,80+ years,Female,14323.40
1970,80+ years,Both,15129.20
1970,All ages,Male,964.30
1970,All ages,Female,830.70
1970,All ages,Both,891.60
1980,0-6 days,Male,80507.50
1980,0-6 days,Female,58067.80
1980,0-6 days,Both,69549.90
1980,7-27 days,Male,7041.40
1980,7-27 days,Female,5256.40
1980,7-27 days,Both,6168.60
1980,28-364 days,Male,1167.50
1980,28-364 days,Female,960.60
1980,28-364 days,Both,1066.20
1980,1-4 years,Male,194.80
1980,1-4 years,Female,160.40
1980,1-4 years,Both,177.90
1980,5-9 years,Male,94.30
1980,5-9 years,Female,55.10
1980,5-9 years,Both,75.00
1980,10-14 years,Male,75.50
1980,10-14 years,Female,39.70
1980,10-14 years,Both,57.90
1980,15-19 years,Male,178.30
1980,15-19 years,Female,59.20
1980,15-19 years,Both,119.90
1980,20-24 years,Male,327.70
1980,20-24 years,Female,76.60
1980,20-24 years,Both,205.30
1980,25-29 years,Male,439.30
1980,25-29 years,Female,99.30
1980,25-29 years,Both,271.30
1980,30-34 years,Male,551.80
1980,30-34 years,Female,138.90
1980,30-34 years,Both,346.40
1980,35-39 years,Male,762.80
1980,35-39 years,Female,203.30
1980,35-39 years,Both,477.50
1980,40-44 years,Male,991.90
1980,40-44 years,Female,284.20
1980,40-44 years,Both,624.90
1980,45-49 years,Male,1357.40
1980,45-49 years,Female,432.40
1980,45-49 years,Both,870.50
1980,50-54 years,Male,1833.40
1980,50-54 years,Female,636.50
1980,50-54 years,Both,1171.30
1980,55-59 years,Male,2496.80
1980,55-59 years,Female,945.80
1980,55-59 years,Both,1488.70
1980,60-64 years,Male,3512.70
1980,60-64 years,Female,1425.90
1980,60-64 years,Both,2124.60
1980,65-69 years,Male,4923.30
1980,65-69 years,Female,2236.70
1980,65-69 years,Both,3066.60
1980,70-74 years,Male,7290.30
1980,70-74 years,Female,3831.70
1980,70-74 years,Both,4785.00
1980,75-79 years,Male,10660.30
1980,75-79 years,Female,6567.30
1980,75-79 years,Both,7487.90
1980,80+ years,Male,19412.10
1980,80+ years,Female,15538.40
1980,80+ years,Both,16314.20
1980,All ages,Male,1205.30
1980,All ages,Female,1053.70
1980,All ages,Both,1123.50
1990,0-6 days,Male,68587.80
1990,0-6 days,Female,49810.10
1990,0-6 days,Both,59446.10
1990,7-27 days,Male,5336.90
1990,7-27 days,Female,4043.30
1990,7-27 days,Both,4706.40
1990,28-364 days,Male,838.60
1990,28-364 days,Female,698.90
1990,28-364 days,Both,770.40
1990,1-4 years,Male,151.00
1990,1-4 years,Female,122.00
1990,1-4 years,Both,136.80
1990,5-9 years,Male,80.30
1990,5-9 years,Female,46.60
1990,5-9 years,Both,63.70
1990,10-14 years,Male,67.70
1990,10-14 years,Female,33.30
1990,10-14 years,Both,50.80
1990,15-19 years,Male,161.90
1990,15-19 years,Female,64.70
1990,15-19 years,Both,114.10
1990,20-24 years,Male,269.20
1990,20-24 years,Female,72.80
1990,20-24 years,Both,173.30
1990,25-29 years,Male,337.00
1990,25-29 years,Female,81.10
1990,25-29 years,Both,211.00
1990,30-34 years,Male,424.10
1990,30-34 years,Female,107.50
1990,30-34 years,Both,266.90
1990,35-39 years,Male,549.20
1990,35-39 years,Female,155.80
1990,35-39 years,Both,351.90
1990,40-44 years,Male,765.90
1990,40-44 years,Female,242.10
1990,40-44 years,Both,500.00
1990,45-49 years,Male,1118.90
1990,45-49 years,Female,362.20
1990,45-49 years,Both,722.70
1990,50-54 years,Male,1627.70
1990,50-54 years,Female,540.90
1990,50-54 years,Both,1044.40
1990,55-59 years,Male,2362.20
1990,55-59 years,Female,849.60
1990,55-59 years,Both,1522.80
1990,60-64 years,Male,3480.50
1990,60-64 years,Female,1349.20
1990,60-64 years,Both,2217.50
1990,65-69 years,Male,4813.20
1990,65-69 years,Female,2242.20
1990,65-69 years,Both,3034.50
1990,70-74 years,Male,6987.30
1990,70-74 years,Female,3688.10
1990,70-74 years,Both,4615.70
1990,75-79 years,Male,10260.50
1990,75-79 years,Female,6200.40
1990,75-79 years,Both,7194.70
1990,80+ years,Male,17792.80
1990,80+ years,Female,14037.30
1990,80+ years,Both,14760.80
1990,All ages,Male,1188.20
1990,All ages,Female,1099.50
1990,All ages,Both,1141.00
2000,0-6 days,Male,57313.80
2000,0-6 days,Female,41833.40
2000,0-6 days,Both,49800.70
2000,7-27 days,Male,4475.40
2000,7-27 days,Female,3383.50
2000,7-27 days,Both,3945.00
2000,28-364 days,Male,649.50
2000,28-364 days,Female,545.90
2000,28-364 days,Both,599.20
2000,1-4 years,Male,125.70
2000,1-4 years,Female,100.50
2000,1-4 years,Both,113.40
2000,5-9 years,Male,63.30
2000,5-9 years,Female,40.00
2000,5-9 years,Both,51.90
2000,10-14 years,Male,61.40
2000,10-14 years,Female,33.50
2000,10-14 years,Both,47.70
2000,15-19 years,Male,211.50
2000,15-19 years,Female,83.00
2000,15-19 years,Both,148.40
2000,20-24 years,Male,470.90
2000,20-24 years,Female,115.70
2000,20-24 years,Both,294.80
2000,25-29 years,Male,574.70
2000,25-29 years,Female,136.20
2000,25-29 years,Both,357.70
2000,30-34 years,Male,698.90
2000,30-34 years,Female,175.10
2000,30-34 years,Both,437.40
2000,35-39 years,Male,909.60
2000,35-39 years,Female,233.00
2000,35-39 years,Both,567.60
2000,40-44 years,Male,1271.40
2000,40-44 years,Female,337.80
2000,40-44 years,Both,792.20
2000,45-49 years,Male,1787.30
2000,45-49 years,Female,510.80
2000,45-49 years,Both,1118.70
2000,50-54 years,Male,2465.80
2000,50-54 years,Female,767.20
2000,50-54 years,Both,1555.30
2000,55-59 years,Male,3257.60
2000,55-59 years,Female,1097.10
2000,55-59 years,Both,2041.10
2000,60-64 years,Male,4506.40
2000,60-64 years,Female,1618.00
2000,60-64 years,Both,2815.50
2000,65-69 years,Male,6008.70
2000,65-69 years,Female,2562.50
2000,65-69 years,Both,3890.30
2000,70-74 years,Male,8239.40
2000,70-74 years,Female,4208.40
2000,70-74 years,Both,5565.20
2000,75-79 years,Male,10946.80
2000,75-79 years,Female,7016.70
2000,75-79 years,Both,7962.70
2000,80+ years,Male,19402.30
2000,80+ years,Female,15898.00
2000,80+ years,Both,16556.70
2000,All ages,Male,1740.90
2000,All ages,Female,1348.80
2000,All ages,Both,1532.10
2010,0-6 days,Male,28957.60
2010,0-6 days,Female,21910.60
2010,0-6 days,Both,25533.40
2010,7-27 days,Male,3124.10
2010,7-27 days,Female,2323.60
2010,7-27 days,Both,2735.00
2010,28-364 days,Male,424.70
2010,28-364 days,Female,354.90
2010,28-364 days,Both,390.80
2010,1-4 years,Male,77.60
2010,1-4 years,Female,61.20
2010,1-4 years,Both,69.60
2010,5-9 years,Male,37.90
2010,5-9 years,Female,25.10
2010,5-9 years,Both,31.70
2010,10-14 years,Male,42.70
2010,10-14 years,Female,24.30
2010,10-14 years,Both,33.70
2010,15-19 years,Male,132.00
2010,15-19 years,Female,55.60
2010,15-19 years,Both,94.60
2010,20-24 years,Male,284.90
2010,20-24 years,Female,76.90
2010,20-24 years,Both,182.30
2010,25-29 years,Male,488.40
2010,25-29 years,Female,121.40
2010,25-29 years,Both,305.60
2010,30-34 years,Male,618.70
2010,30-34 years,Female,165.70
2010,30-34 years,Both,389.60
2010,35-39 years,Male,709.30
2010,35-39 years,Female,215.40
2010,35-39 years,Both,457.80
2010,40-44 years,Male,953.50
2010,40-44 years,Female,290.50
2010,40-44 years,Both,611.00
2010,45-49 years,Male,1346.10
2010,45-49 years,Female,423.60
2010,45-49 years,Both,858.40
2010,50-54 years,Male,1878.70
2010,50-54 years,Female,615.30
2010,50-54 years,Both,1190.80
2010,55-59 years,Male,2617.30
2010,55-59 years,Female,948.70
2010,55-59 years,Both,1673.30
2010,60-64 years,Male,3332.10
2010,60-64 years,Female,1228.40
2010,60-64 years,Both,2095.20
2010,65-69 years,Male,5129.20
2010,65-69 years,Female,2148.70
2010,65-69 years,Both,3246.40
2010,70-74 years,Male,6480.80
2010,70-74 years,Female,3257.70
2010,70-74 years,Both,4342.40
2010,75-79 years,Male,9800.40
2010,75-79 years,Female,5968.70
2010,75-79 years,Both,7117.20
2010,80+ years,Male,14473.40
2010,80+ years,Female,13102.50
2010,80+ years,Both,13420.40
2010,All ages,Male,1554.50
2010,All ages,Female,1296.50
2010,All ages,Both,1415.70
1970,0-6 days,Male,226294.10
1970,0-6 days,Female,161998.80
1970,0-6 days,Both,194243.90
1970,7-27 days,Male,40603.20
1970,7-27 days,Female,30336.40
1970,7-27 days,Both,35469.80
1970,28-364 days,Male,8439.50
1970,28-364 days,Female,6885.00
1970,28-364 days,Both,7660.80
1970,1-4 years,Male,3796.40
1970,1-4 years,Female,3114.40
1970,1-4 years,Both,3453.50
1970,5-9 years,Male,313.40
1970,5-9 years,Female,249.40
1970,5-9 years,Both,281.00
1970,10-14 years,Male,206.60
1970,10-14 years,Female,220.90
1970,10-14 years,Both,213.80
1970,15-19 years,Male,314.90
1970,15-19 years,Female,326.10
1970,15-19 years,Both,320.60
1970,20-24 years,Male,489.60
1970,20-24 years,Female,505.60
1970,20-24 years,Both,497.50
1970,25-29 years,Male,566.90
1970,25-29 years,Female,643.60
1970,25-29 years,Both,605.00
1970,30-34 years,Male,670.30
1970,30-34 years,Female,751.40
1970,30-34 years,Both,710.60
1970,35-39 years,Male,922.00
1970,35-39 years,Female,1083.40
1970,35-39 years,Both,1002.40
1970,40-44 years,Male,1180.70
1970,40-44 years,Female,1108.80
1970,40-44 years,Both,1144.60
1970,45-49 years,Male,1607.20
1970,45-49 years,Female,1298.80
1970,45-49 years,Both,1448.00
1970,50-54 years,Male,2248.10
1970,50-54 years,Female,1785.80
1970,50-54 years,Both,1995.30
1970,55-59 years,Male,2996.60
1970,55-59 years,Female,2344.60
1970,55-59 years,Both,2619.90
1970,60-64 years,Male,4387.30
1970,60-64 years,Female,3922.80
1970,60-64 years,Both,4121.00
1970,65-69 years,Male,5882.80
1970,65-69 years,Female,5642.60
1970,65-69 years,Both,5747.90
1970,70-74 years,Male,8273.40
1970,70-74 years,Female,8500.40
1970,70-74 years,Both,8403.70
1970,75-79 years,Male,11234.90
1970,75-79 years,Female,11739.00
1970,75-79 years,Both,11527.40
1970,80+ years,Male,16926.60
1970,80+ years,Female,17392.80
1970,80+ years,Both,17201.40
1970,All ages,Male,1993.30
1970,All ages,Female,1764.30
1970,All ages,Both,1877.00
1980,0-6 days,Male,210876.30
1980,0-6 days,Female,152315.40
1980,0-6 days,Both,181686.90
1980,7-27 days,Male,36783.80
1980,7-27 days,Female,27660.40
1980,7-27 days,Both,32221.80
1980,28-364 days,Male,7759.20
1980,28-364 days,Female,6338.70
1980,28-364 days,Both,7047.90
1980,1-4 years,Male,3404.20
1980,1-4 years,Female,2797.50
1980,1-4 years,Both,3099.10
1980,5-9 years,Male,288.20
1980,5-9 years,Female,230.40
1980,5-9 years,Both,259.00
1980,10-14 years,Male,191.90
1980,10-14 years,Female,203.00
1980,10-14 years,Both,197.50
1980,15-19 years,Male,298.80
1980,15-19 years,Female,305.50
1980,15-19 years,Both,302.20
1980,20-24 years,Male,466.20
1980,20-24 years,Female,470.80
1980,20-24 years,Both,468.50
1980,25-29 years,Male,540.90
1980,25-29 years,Female,597.30
1980,25-29 years,Both,569.70
1980,30-34 years,Male,638.80
1980,30-34 years,Female,700.30
1980,30-34 years,Both,669.50
1980,35-39 years,Male,874.90
1980,35-39 years,Female,1007.90
1980,35-39 years,Both,941.40
1980,40-44 years,Male,1119.20
1980,40-44 years,Female,1043.50
1980,40-44 years,Both,1081.40
1980,45-49 years,Male,1523.20
1980,45-49 years,Female,1231.50
1980,45-49 years,Both,1376.70
1980,50-54 years,Male,2133.20
1980,50-54 years,Female,1698.00
1980,50-54 years,Both,1911.30
1980,55-59 years,Male,2856.50
1980,55-59 years,Female,2238.10
1980,55-59 years,Both,2530.60
1980,60-64 years,Male,4182.40
1980,60-64 years,Female,3715.40
1980,60-64 years,Both,3921.10
1980,65-69 years,Male,5644.80
1980,65-69 years,Female,5370.70
1980,65-69 years,Both,5482.60
1980,70-74 years,Male,7974.90
1980,70-74 years,Female,8118.30
1980,70-74 years,Both,8059.50
1980,75-79 years,Male,10883.30
1980,75-79 years,Female,11285.30
1980,75-79 years,Both,11118.00
1980,80+ years,Male,16834.60
1980,80+ years,Female,17362.60
1980,80+ years,Both,17158.70
1980,All ages,Male,1856.90
1980,All ages,Female,1630.00
1980,All ages,Both,1741.80
1990,0-6 days,Male,165446.80
1990,0-6 days,Female,122549.00
1990,0-6 days,Both,144045.50
1990,7-27 days,Male,24450.70
1990,7-27 days,Female,18476.20
1990,7-27 days,Both,21469.00
1990,28-364 days,Male,5455.70
1990,28-364 days,Female,4553.30
1990,28-364 days,Both,5004.70
1990,1-4 years,Male,1973.80
1990,1-4 years,Female,1600.80
1990,1-4 years,Both,1787.00
1990,5-9 years,Male,214.70
1990,5-9 years,Female,175.80
1990,5-9 years,Both,195.10
1990,10-14 years,Male,175.40
1990,10-14 years,Female,190.20
1990,10-14 years,Both,182.90
1990,15-19 years,Male,354.40
1990,15-19 years,Female,357.70
1990,15-19 years,Both,356.10
1990,20-24 years,Male,633.60
1990,20-24 years,Female,675.10
1990,20-24 years,Both,654.60
1990,25-29 years,Male,907.20
1990,25-29 years,Female,949.90
1990,25-29 years,Both,928.90
1990,30-34 years,Male,1141.80
1990,30-34 years,Female,1095.30
1990,30-34 years,Both,1118.10
1990,35-39 years,Male,1424.40
1990,35-39 years,Female,1368.80
1990,35-39 years,Both,1395.90
1990,40-44 years,Male,1588.30
1990,40-44 years,Female,1335.60
1990,40-44 years,Both,1461.20
1990,45-49 years,Male,1945.40
1990,45-49 years,Female,1476.60
1990,45-49 years,Both,1709.10
1990,50-54 years,Male,2451.90
1990,50-54 years,Female,1748.50
1990,50-54 years,Both,2096.00
1990,55-59 years,Male,3046.60
1990,55-59 years,Female,2328.30
1990,55-59 years,Both,2679.50
1990,60-64 years,Male,4201.50
1990,60-64 years,Female,3648.70
1990,60-64 years,Both,3913.70
1990,65-69 years,Male,5623.60
1990,65-69 years,Female,5595.60
1990,65-69 years,Both,5608.50
1990,70-74 years,Male,7893.80
1990,70-74 years,Female,7885.50
1990,70-74 years,Both,7889.00
1990,75-79 years,Male,10739.10
1990,75-79 years,Female,10973.10
1990,75-79 years,Both,10882.40
1990,80+ years,Male,16730.70
1990,80+ years,Female,17097.10
1990,80+ years,Both,16958.90
1990,All ages,Male,1501.90
1990,All ages,Female,1339.10
1990,All ages,Both,1419.40
2000,0-6 days,Male,181348.20
2000,0-6 days,Female,133344.70
2000,0-6 days,Both,157428.90
